long,lat,year,rcp,litter,t_winter,t_summer,t_annual
-110.0262,37.60308,2024,8.5,8,2.01011,25.90098,25.90098
-110.0262,37.60308,2024,8.5,8,2.01011,25.90098,2.01011
-110.0262,37.60308,2024,8.5,8,1.89467,24.87049,24.87049
-110.0262,37.60308,2024,8.5,8,3.463681,25.31223,3.463681
-110.0262,37.60308,2024,8.5,8,3.463681,25.31223,25.31223
-110.0262,37.60308,2024,8.5,8,1.249341,24.11658,24.11658
-110.0262,37.60308,2024,8.5,8,2.38489,23.60527,11.03413
-110.0262,37.60308,2024,8.5,8,2.38489,23.60527,2.38489
-110.0262,37.60308,2024,8.5,8,-0.5591209,24.81364,12.71588
-110.0262,37.60308,2024,8.5,8,2.567033,25.50918,11.4119
-110.0262,37.60308,2024,8.5,8,1.613242,24.47641,1.613242
-110.0262,37.60308,2024,8.5,8,1.613242,24.47641,10.95821
-110.0262,37.60308,2024,8.5,8,1.613242,24.47641,12.94269
-110.0262,37.60308,2024,8.5,8,3.826538,24.41571,12.55516
-110.0262,37.60308,2024,8.5,8,3.826538,24.41571,10.8913
-110.0262,37.60308,2024,8.5,8,1.64011,24.12424,1.64011
-110.0262,37.60308,2024,8.5,8,1.64011,24.12424,10.80258
-110.0262,37.60308,2024,8.5,8,1.959121,24.48435,24.48435
-110.0262,37.60308,2024,8.5,8,5.423352,25.00217,25.00217
-110.0262,37.60308,2024,8.5,8,5.423352,25.00217,12.84742
-110.0259,37.60809,2021,4.5,2,1.601389,24.29103,13.83907
-110.0259,37.60809,2021,4.5,2,1.601389,24.29103,24.29103
-110.0259,37.60809,2021,4.5,2,1.601389,24.29103,11.20582
-110.0259,37.60809,2021,4.5,2,1.352667,23.90576,23.90576
-110.0259,37.60809,2021,4.5,2,1.352667,23.90576,12.0794
-110.0259,37.60809,2021,4.5,2,-0.3426111,25.34,10.17359
-110.0259,37.60809,2021,4.5,2,-0.3426111,25.34,11.68247
-110.0259,37.60809,2021,4.5,2,0.2393889,24.45766,13.97429
-110.0259,37.60809,2021,4.5,2,-1.832833,24.43848,24.43848
-110.0259,37.60809,2021,4.5,2,1.227944,23.30734,11.74033
-110.0259,37.60809,2021,4.5,2,0.9061667,21.30255,0.9061667
-110.0259,37.60809,2021,4.5,2,1.580944,24.28842,24.28842
-110.0259,37.60809,2021,4.5,2,1.580944,24.28842,12.96467
-110.0259,37.60809,2021,4.5,2,1.259667,23.23571,23.23571
-110.0259,37.60809,2021,4.5,2,1.259667,23.23571,1.259667
-110.0259,37.60809,2021,4.5,2,1.622444,23.92908,11.6311
-110.0259,37.60809,2021,4.5,2,1.185722,24.08701,14.21462
-110.0259,37.60809,2021,4.5,2,1.185722,24.08701,24.08701
-110.0259,37.60809,2021,4.5,2,-1.322667,23.11946,-1.322667
-110.0259,37.60809,2021,4.5,2,-1.322667,23.11946,12.14489
-110.0259,37.60809,2021,4.5,2,0.4464444,23.79641,0.4464444
-110.0259,37.60809,2021,4.5,2,0.4464444,23.79641,23.79641
-110.0259,37.60809,2021,8.5,2,0.8378889,23.7306,23.7306
-110.0259,37.60809,2021,8.5,2,0.8378889,23.7306,12.34082
-110.0259,37.60809,2021,8.5,2,0.108,23.59576,11.44742
-110.0259,37.60809,2021,8.5,2,3.492389,24.34255,24.34255
-110.0259,37.60809,2021,8.5,2,2.276889,23.45832,11.6144
-110.0259,37.60809,2021,8.5,2,-0.5297778,24.92582,24.92582
-110.0259,37.60809,2021,8.5,2,-0.5297778,24.92582,10.90945
-110.0259,37.60809,2021,8.5,2,-0.5297778,24.92582,9.20163
-110.0259,37.60809,2021,8.5,2,0.8938333,24.06935,11.5894
-110.0259,37.60809,2021,8.5,2,-1.761444,22.20755,-1.761444
-110.0259,37.60809,2021,8.5,2,-4.181278,23.28668,12.78835
-110.0259,37.60809,2021,8.5,2,0.5403333,23.83924,11.8137
-110.0259,37.60809,2021,8.5,2,0.5403333,23.83924,12.68582
-110.0259,37.60809,2021,8.5,2,-0.7814444,25.16592,12.65385
-110.0259,37.60809,2021,8.5,2,1.774,21.97158,12.10747
-110.0259,37.60809,2021,8.5,2,0.8371667,22.88038,22.88038
-110.0259,37.60809,2021,8.5,2,0.8371667,22.88038,12.82824
-110.0259,37.60809,2021,8.5,2,0.8371667,22.88038,0.8371667
-110.0259,37.60809,2021,8.5,2,4.739,24.2156,24.2156
-110.0259,37.60809,2021,8.5,2,1.645722,25.73935,1.645722
-110.0259,37.60809,2021,8.5,2,4.022056,24.51212,12.8619
-110.0259,37.60809,2021,8.5,2,3.225222,24.44598,24.44598
-110.0259,37.60809,2021,8.5,2,3.225222,24.44598,13.02758
-110.0259,37.60809,2022,4.5,2,2.029444,24.95272,2.029444
-110.0259,37.60809,2022,4.5,2,0.267,24.55614,24.55614
-110.0259,37.60809,2022,4.5,2,-3.659,22.56304,22.56304
-110.0259,37.60809,2022,4.5,2,-3.659,22.56304,8.359348
-110.0259,37.60809,2022,4.5,2,-0.3213333,24.51859,12.94231
-110.0259,37.60809,2022,4.5,2,0.1100556,25.14946,13.40446
-110.0259,37.60809,2022,4.5,2,1.633333,24.41315,24.41315
-110.0259,37.60809,2022,4.5,2,1.633333,24.41315,14.44766
-110.0259,37.60809,2022,4.5,2,3.802833,23.74571,3.802833
-110.0259,37.60809,2022,4.5,2,-0.5137778,23.4088,10.37136
-110.0259,37.60809,2022,4.5,2,-0.5137778,23.4088,-0.5137778
-110.0259,37.60809,2022,4.5,2,2.063722,24.61348,2.063722
-110.0259,37.60809,2022,4.5,2,2.063722,24.61348,10.60641
-110.0259,37.60809,2022,4.5,2,2.173833,23.92533,12.82484
-110.0259,37.60809,2022,4.5,2,2.253222,24.56516,12.38066
-110.0259,37.60809,2022,4.5,2,1.685,24.25538,1.685
-110.0259,37.60809,2022,4.5,2,1.685,24.25538,24.25538
-110.0259,37.60809,2022,4.5,2,0.1210556,25.78076,11.24141
-110.0259,37.60809,2022,4.5,2,0.1210556,25.78076,25.78076
-110.0259,37.60809,2022,4.5,2,-0.9433333,25.6575,12.83495
-110.0259,37.60809,2022,8.5,2,0.9612222,23.74962,10.51978
-110.0259,37.60809,2022,8.5,2,2.693611,25.25408,11.92446
-110.0259,37.60809,2022,8.5,2,0.4206667,23.3938,0.4206667
-110.0259,37.60809,2022,8.5,2,1.273389,25.91522,14.82957
-110.0259,37.60809,2022,8.5,2,0.3485,20.84908,10.3075
-110.0259,37.60809,2022,8.5,2,0.834,25.12543,25.12543
-110.0259,37.60809,2022,8.5,2,4.064556,24.63837,4.064556
-110.0259,37.60809,2022,8.5,2,2.407278,25.03418,9.753478
-110.0259,37.60809,2022,8.5,2,3.718667,23.77804,3.718667
-110.0259,37.60809,2022,8.5,2,0.4218333,23.70957,12.41495
-110.0259,37.60809,2022,8.5,2,-0.4501667,23.85978,-0.4501667
-110.0259,37.60809,2022,8.5,2,-0.515,24.11582,24.11582
-110.0259,37.60809,2022,8.5,2,-0.515,24.11582,11.90934
-110.0259,37.60809,2022,8.5,2,-0.515,24.11582,-0.515
-110.0259,37.60809,2022,8.5,2,-0.515,24.11582,10.19293
-110.0259,37.60809,2022,8.5,2,1.215778,24.62136,10.13826
-110.0259,37.60809,2022,8.5,2,1.215778,24.62136,1.215778
-110.0259,37.60809,2023,4.5,2,0.08177778,23.54701,10.65625
-110.0259,37.60809,2023,4.5,2,1.588444,25.92565,25.92565
-110.0259,37.60809,2023,4.5,2,1.998611,24.90924,14.1294
-110.0259,37.60809,2023,4.5,2,1.607056,23.86701,1.607056
-110.0259,37.60809,2023,4.5,2,1.607056,23.86701,12.84714
-110.0259,37.60809,2023,4.5,2,3.185111,23.26777,11.52082
-110.0259,37.60809,2023,4.5,2,-0.3752222,24.02092,-0.3752222
-110.0259,37.60809,2023,4.5,2,0.4326111,22.98647,22.98647
-110.0259,37.60809,2023,4.5,2,0.4326111,22.98647,11.62159
-110.0259,37.60809,2023,4.5,2,-0.6285556,24.62701,12.58176
-110.0259,37.60809,2023,4.5,2,-1.213333,23.52283,12.60283
-110.0259,37.60809,2023,4.5,2,0.131,23.19957,23.19957
-110.0259,37.60809,2023,4.5,2,1.613833,24.24283,11.34879
-110.0259,37.60809,2023,4.5,2,2.801944,26.08842,13.40478
-110.0259,37.60809,2023,4.5,2,0.5906111,24.49793,24.49793
-110.0259,37.60809,2023,4.5,2,0.5906111,24.49793,0.5906111
-110.0259,37.60809,2023,4.5,2,0.7403333,24.37527,10.98121
-110.0259,37.60809,2023,8.5,2,2.565222,24.25288,2.565222
-110.0259,37.60809,2023,8.5,2,2.565222,24.25288,12.0987
-110.0259,37.60809,2023,8.5,2,3.482556,23.79293,11.28772
-110.0259,37.60809,2023,8.5,2,3.389833,24.9281,24.9281
-110.0259,37.60809,2023,8.5,2,1.757778,23.99179,23.99179
-110.0259,37.60809,2023,8.5,2,1.848667,23.54511,23.54511
-110.0259,37.60809,2023,8.5,2,1.848667,23.54511,13.41168
-110.0259,37.60809,2023,8.5,2,1.848667,23.54511,10.86511
-110.0259,37.60809,2023,8.5,2,1.848667,23.54511,1.848667
-110.0259,37.60809,2023,8.5,2,4.116722,23.11902,12.90775
-110.0259,37.60809,2023,8.5,2,3.848944,24.41484,11.61253
-110.0259,37.60809,2023,8.5,2,3.848944,24.41484,3.848944
-110.0259,37.60809,2023,8.5,2,2.024278,23.81185,23.81185
-110.0259,37.60809,2023,8.5,2,1.233556,25.07495,25.07495
-110.0259,37.60809,2023,8.5,2,2.239778,24.77332,14.48742
-110.0259,37.60809,2023,8.5,2,1.936444,26.36859,12.88342
-110.0259,37.60809,2023,8.5,2,1.936444,26.36859,26.36859
-110.0259,37.60809,2023,8.5,2,-1.357056,24.4687,10.91038
-110.0259,37.60809,2023,8.5,2,-1.357056,24.4687,11.15288
-110.0259,37.60809,2024,4.5,2,4.047857,24.13549,11.20043
-110.0259,37.60809,2024,4.5,2,4.047857,24.13549,4.047857
-110.0259,37.60809,2024,4.5,2,4.047857,24.13549,24.13549
-110.0259,37.60809,2024,4.5,2,0.2999451,26.12799,0.2999451
-110.0259,37.60809,2024,4.5,2,1.294451,24.5444,11.52451
-110.0259,37.60809,2024,4.5,2,1.294451,24.5444,1.294451
-110.0259,37.60809,2024,4.5,2,1.830934,24.2087,24.2087
-110.0259,37.60809,2024,4.5,2,2.211978,24.52038,2.211978
-110.0259,37.60809,2024,4.5,2,4.035165,24.07261,13.7478
-110.0259,37.60809,2024,4.5,2,4.035165,24.07261,24.07261
-110.0259,37.60809,2024,4.5,2,1.065549,24.60538,13.40984
-110.0259,37.60809,2024,4.5,2,1.065549,24.60538,1.065549
-110.0259,37.60809,2024,4.5,2,1.065549,24.60538,24.60538
-110.0259,37.60809,2024,4.5,2,1.065549,24.60538,12.03364
-110.0259,37.60809,2024,4.5,2,0.6532967,23.10766,12.07852
-110.0259,37.60809,2024,4.5,2,2.065275,23.02761,10.90408
-110.0259,37.60809,2024,4.5,2,2.065275,23.02761,2.065275
-110.0259,37.60809,2024,4.5,2,2.065275,23.02761,23.02761
-110.0259,37.60809,2024,4.5,2,3.398626,26.33212,13.17533
-110.0259,37.60809,2024,4.5,2,1.432198,25.35533,12.13245
-110.0259,37.60809,2024,4.5,2,1.432198,25.35533,1.432198
-110.0259,37.60809,2024,8.5,2,-0.2158242,24.80908,-0.2158242
-110.0259,37.60809,2024,8.5,2,-0.2158242,24.80908,24.80908
-110.0259,37.60809,2024,8.5,2,0.5265385,25.69033,0.5265385
-110.0259,37.60809,2024,8.5,2,0.5265385,25.69033,13.38962
-110.0259,37.60809,2024,8.5,2,2.01011,25.90098,2.01011
-110.0259,37.60809,2024,8.5,2,2.01011,25.90098,12.88676
-110.0259,37.60809,2024,8.5,2,1.89467,24.87049,11.92158
-110.0259,37.60809,2024,8.5,2,1.001978,24.14516,12.24599
-110.0259,37.60809,2024,8.5,2,1.001978,24.14516,24.14516
-110.0259,37.60809,2024,8.5,2,1.001978,24.14516,1.001978
-110.0259,37.60809,2024,8.5,2,2.38489,23.60527,23.60527
-110.0259,37.60809,2024,8.5,2,-0.5591209,24.81364,13.32663
-110.0259,37.60809,2024,8.5,2,2.567033,25.50918,25.50918
-110.0259,37.60809,2024,8.5,2,1.613242,24.47641,1.613242
-110.0259,37.60809,2024,8.5,2,-0.6363736,26.65196,-0.6363736
-110.0259,37.60809,2024,8.5,2,1.852308,26.30701,26.30701
-110.0259,37.60809,2024,8.5,2,1.852308,26.30701,11.64505
-110.0259,37.60809,2024,8.5,2,3.826538,24.41571,10.8913
-110.0259,37.60809,2024,8.5,2,3.826538,24.41571,3.826538
-110.0259,37.60809,2024,8.5,2,2.57978,27.54582,14.48769
-110.0259,37.60809,2024,8.5,2,1.64011,24.12424,24.12424
-110.0245,37.57668,2021,4.5,12,-0.4151667,25.36277,10.16837
-110.0245,37.57668,2021,4.5,12,0.1498333,24.47342,0.1498333
-110.0245,37.57668,2021,4.5,12,0.1498333,24.47342,24.47342
-110.0245,37.57668,2021,4.5,12,0.1498333,24.47342,13.95652
-110.0245,37.57668,2021,4.5,12,0.8281111,25.69636,14.14027
-110.0245,37.57668,2021,4.5,12,0.8281111,25.69636,25.69636
-110.0245,37.57668,2021,4.5,12,1.149667,23.32217,11.70901
-110.0245,37.57668,2021,4.5,12,0.8355556,21.32293,21.32293
-110.0245,37.57668,2021,4.5,12,0.6642778,24.78848,10.93401
-110.0245,37.57668,2021,4.5,12,0.4592222,23.32799,23.32799
-110.0245,37.57668,2021,4.5,12,1.176056,23.24315,11.90109
-110.0245,37.57668,2021,4.5,12,1.176056,23.24315,23.24315
-110.0245,37.57668,2021,4.5,12,1.176056,23.24315,11.63538
-110.0245,37.57668,2021,4.5,12,1.562889,22.24739,1.562889
-110.0245,37.57668,2021,4.5,12,1.534611,23.95147,23.95147
-110.0245,37.57668,2021,4.5,12,1.097,24.09418,1.097
-110.0245,37.57668,2021,4.5,12,1.097,24.09418,10.22543
-110.0245,37.57668,2021,4.5,12,-1.383111,23.13337,12.18554
-110.0245,37.57668,2021,4.5,12,-1.383111,23.13337,12.15077
-110.0245,37.57668,2021,4.5,12,0.3985,23.81342,0.3985
-110.0245,37.57668,2021,8.5,12,0.7583889,23.7437,12.34802
-110.0245,37.57668,2021,8.5,12,0.0385,23.62022,9.325978
-110.0245,37.57668,2021,8.5,12,0.0385,23.62022,0.0385
-110.0245,37.57668,2021,8.5,12,0.6423333,25.06598,13.04071
-110.0245,37.57668,2021,8.5,12,0.6423333,25.06598,12.75088
-110.0245,37.57668,2021,8.5,12,2.202833,23.48016,11.59973
-110.0245,37.57668,2021,8.5,12,2.202833,23.48016,23.48016
-110.0245,37.57668,2021,8.5,12,0.8306667,23.44967,0.8306667
-110.0245,37.57668,2021,8.5,12,0.8306667,23.44967,23.44967
-110.0245,37.57668,2021,8.5,12,0.835,24.08853,12.3811
-110.0245,37.57668,2021,8.5,12,0.835,24.08853,11.57505
-110.0245,37.57668,2021,8.5,12,-0.09266667,24.00761,12.26896
-110.0245,37.57668,2021,8.5,12,-4.266333,23.29304,12.7783
-110.0245,37.57668,2021,8.5,12,-4.266333,23.29304,8.459891
-110.0245,37.57668,2021,8.5,12,0.4817778,23.85712,0.4817778
-110.0245,37.57668,2021,8.5,12,-0.8462222,25.19103,25.19103
-110.0245,37.57668,2021,8.5,12,-0.8462222,25.19103,12.62701
-110.0245,37.57668,2021,8.5,12,4.685667,24.24272,24.24272
-110.0245,37.57668,2021,8.5,12,4.685667,24.24272,14.36478
-110.0245,37.57668,2021,8.5,12,3.170722,24.45272,13.01956
-110.0245,37.57668,2021,8.5,12,3.170722,24.45272,3.170722
-110.0245,37.57668,2022,4.5,12,1.990111,24.98076,11.96832
-110.0245,37.57668,2022,4.5,12,1.990111,24.98076,15.34802
-110.0245,37.57668,2022,4.5,12,1.990111,24.98076,1.990111
-110.0245,37.57668,2022,4.5,12,1.856944,24.27957,10.91324
-110.0245,37.57668,2022,4.5,12,1.856944,24.27957,24.27957
-110.0245,37.57668,2022,4.5,12,1.856944,24.27957,1.856944
-110.0245,37.57668,2022,4.5,12,-3.716444,22.55696,-3.716444
-110.0245,37.57668,2022,4.5,12,-3.716444,22.55696,8.3475
-110.0245,37.57668,2022,4.5,12,0.8152222,24.57679,10.97402
-110.0245,37.57668,2022,4.5,12,0.8152222,24.57679,11.60044
-110.0245,37.57668,2022,4.5,12,-0.3896111,24.54701,12.20886
-110.0245,37.57668,2022,4.5,12,0.04272222,25.16446,0.04272222
-110.0245,37.57668,2022,4.5,12,0.04272222,25.16446,14.15643
-110.0245,37.57668,2022,4.5,12,3.753111,23.77163,10.09467
-110.0245,37.57668,2022,4.5,12,3.753111,23.77163,3.753111
-110.0245,37.57668,2022,4.5,12,3.060556,24.64723,3.060556
-110.0245,37.57668,2022,4.5,12,3.060556,24.64723,24.64723
-110.0245,37.57668,2022,4.5,12,-0.5823333,23.43397,10.36967
-110.0245,37.57668,2022,4.5,12,2.010833,24.62484,2.010833
-110.0245,37.57668,2022,4.5,12,1.601833,24.27418,13.79207
-110.0245,37.57668,2022,4.5,12,1.601833,24.27418,24.27418
-110.0245,37.57668,2022,4.5,12,0.4856667,23.78701,12.01335
-110.0245,37.57668,2022,4.5,12,2.3795,25.31951,25.31951
-110.0245,37.57668,2022,4.5,12,-1.001722,25.67929,12.82185
-110.0245,37.57668,2022,8.5,12,2.306833,24.51359,24.51359
-110.0245,37.57668,2022,8.5,12,3.000278,26.18473,12.47658
-110.0245,37.57668,2022,8.5,12,0.3380556,23.41098,23.41098
-110.0245,37.57668,2022,8.5,12,0.2899444,20.87272,20.87272
-110.0245,37.57668,2022,8.5,12,0.7552778,25.14538,0.7552778
-110.0245,37.57668,2022,8.5,12,3.642556,23.79163,3.642556
-110.0245,37.57668,2022,8.5,12,0.3410556,23.72288,23.72288
-110.0245,37.57668,2022,8.5,12,0.3410556,23.72288,12.39408
-110.0245,37.57668,2022,8.5,12,4.919778,26.06962,26.06962
-110.0245,37.57668,2022,8.5,12,2.452222,26.22185,13.31272
-110.0245,37.57668,2022,8.5,12,2.452222,26.22185,13.36495
-110.0245,37.57668,2022,8.5,12,-0.4998333,23.88071,12.20913
-110.0245,37.57668,2022,8.5,12,-0.5761667,24.13038,-0.5761667
-110.0245,37.57668,2022,8.5,12,1.1635,24.63967,10.13043
-110.0245,37.57668,2023,4.5,12,-0.03133333,23.56326,10.63571
-110.0245,37.57668,2023,4.5,12,1.518,25.94076,1.518
-110.0245,37.57668,2023,4.5,12,1.943778,24.93185,14.115
-110.0245,37.57668,2023,4.5,12,1.523667,23.89413,23.89413
-110.0245,37.57668,2023,4.5,12,3.102611,23.28098,23.28098
-110.0245,37.57668,2023,4.5,12,-0.4358889,24.03625,-0.4358889
-110.0245,37.57668,2023,4.5,12,0.3610556,22.99902,12.30674
-110.0245,37.57668,2023,4.5,12,-1.310778,23.53783,11.63555
-110.0245,37.57668,2023,4.5,12,2.971611,25.44652,11.5512
-110.0245,37.57668,2023,4.5,12,2.450667,25.60462,13.53495
-110.0245,37.57668,2023,4.5,12,1.591611,24.2438,11.66228
-110.0245,37.57668,2023,4.5,12,1.591611,24.2438,24.2438
-110.0245,37.57668,2023,4.5,12,0.5246111,24.52332,0.5246111
-110.0245,37.57668,2023,4.5,12,0.5246111,24.52332,12.45582
-110.0245,37.57668,2023,4.5,12,0.5020556,22.51728,10.85902
-110.0245,37.57668,2023,4.5,12,0.5020556,22.51728,22.51728
-110.0245,37.57668,2023,8.5,12,3.720444,23.27386,3.720444
-110.0245,37.57668,2023,8.5,12,2.518111,24.28245,11.24654
-110.0245,37.57668,2023,8.5,12,2.518111,24.28245,24.28245
-110.0245,37.57668,2023,8.5,12,3.322889,24.95538,3.322889
-110.0245,37.57668,2023,8.5,12,2.381056,24.49408,2.381056
-110.0245,37.57668,2023,8.5,12,0.05394444,24.21848,12.60813
-110.0245,37.57668,2023,8.5,12,1.788444,23.56897,1.788444
-110.0245,37.57668,2023,8.5,12,1.788444,23.56897,23.56897
-110.0245,37.57668,2023,8.5,12,1.953167,23.82571,23.82571
-110.0245,37.57668,2023,8.5,12,1.166111,25.10418,11.76324
-110.0245,37.57668,2023,8.5,12,1.827167,23.67511,23.67511
-110.0245,37.57668,2023,8.5,12,-0.1278333,24.30745,12.57665
-110.0245,37.57668,2023,8.5,12,2.174167,24.79207,2.174167
-110.0245,37.57668,2023,8.5,12,2.174167,24.79207,14.49434
-110.0245,37.57668,2023,8.5,12,-1.435889,24.48701,10.92308
-110.0245,37.57668,2023,8.5,12,1.696889,23.86418,23.86418
-110.0245,37.57668,2023,8.5,12,1.696889,23.86418,10.23174
-110.0245,37.57668,2023,8.5,12,1.696889,23.86418,12.69962
-110.0245,37.57668,2023,8.5,12,-1.549,25.10082,10.37766
-110.0245,37.57668,2024,4.5,12,2.83011,23.34255,23.34255
-110.0245,37.57668,2024,4.5,12,3.978516,24.14755,14.69066
-110.0245,37.57668,2024,4.5,12,1.220714,24.55853,1.220714
-110.0245,37.57668,2024,4.5,12,2.143681,24.54245,24.54245
-110.0245,37.57668,2024,4.5,12,0.7724176,22.27435,10.90375
-110.0245,37.57668,2024,4.5,12,0.7724176,22.27435,22.27435
-110.0245,37.57668,2024,4.5,12,0.7724176,22.27435,0.7724176
-110.0245,37.57668,2024,4.5,12,0.7724176,22.27435,11.66291
-110.0245,37.57668,2024,4.5,12,3.968132,24.07293,24.07293
-110.0245,37.57668,2024,4.5,12,0.5936264,23.12467,0.5936264
-110.0245,37.57668,2024,4.5,12,0.5936264,23.12467,12.0861
-110.0245,37.57668,2024,4.5,12,0.5936264,23.12467,23.12467
-110.0245,37.57668,2024,4.5,12,-0.3945055,24.51266,12.55717
-110.0245,37.57668,2024,4.5,12,2.956593,24.37788,24.37788
-110.0245,37.57668,2024,4.5,12,2.956593,24.37788,2.956593
-110.0245,37.57668,2024,4.5,12,2.0,23.0438,12.55791
-110.0245,37.57668,2024,4.5,12,2.0,23.0438,2.0
-110.0245,37.57668,2024,4.5,12,3.331209,26.35005,13.16863
-110.0245,37.57668,2024,4.5,12,1.35989,25.36935,13.27126
-110.0245,37.57668,2024,4.5,12,1.059066,25.2594,14.0578
-110.0245,37.57668,2024,4.5,12,1.059066,25.2594,13.60864
-110.0245,37.57668,2024,8.5,12,0.4381319,25.70815,13.16326
-110.0245,37.57668,2024,8.5,12,0.4381319,25.70815,13.38258
-110.0245,37.57668,2024,8.5,12,0.4381319,25.70815,0.4381319
-110.0245,37.57668,2024,8.5,12,1.952582,25.93777,25.93777
-110.0245,37.57668,2024,8.5,12,1.801099,24.88397,1.801099
-110.0245,37.57668,2024,8.5,12,3.388626,25.32891,11.09885
-110.0245,37.57668,2024,8.5,12,3.388626,25.32891,11.53201
-110.0245,37.57668,2024,8.5,12,0.9336813,24.1588,12.21223
-110.0245,37.57668,2024,8.5,12,2.345275,23.64288,2.345275
-110.0245,37.57668,2024,8.5,12,2.345275,23.64288,10.87857
-110.0245,37.57668,2024,8.5,12,2.345275,23.64288,11.0262
-110.0245,37.57668,2024,8.5,12,-0.6244505,24.83962,13.32429
-110.0245,37.57668,2024,8.5,12,-0.6244505,24.83962,24.83962
-110.0245,37.57668,2024,8.5,12,2.512527,25.53201,25.53201
-110.0245,37.57668,2024,8.5,12,2.512527,25.53201,2.512527
-110.0245,37.57668,2024,8.5,12,1.552473,24.48565,10.93995
-110.0245,37.57668,2024,8.5,12,1.552473,24.48565,12.9306
-110.0245,37.57668,2024,8.5,12,-0.7208791,26.66957,-0.7208791
-110.0245,37.57668,2024,8.5,12,1.770055,26.31875,11.61793
-110.0245,37.57668,2024,8.5,12,1.770055,26.31875,13.35802
-110.0245,37.57668,2024,8.5,12,1.708352,24.13446,1.708352
-110.0245,37.57668,2024,8.5,12,1.708352,24.13446,11.69082
-110.0245,37.57668,2024,8.5,12,2.52989,27.56071,2.52989
-110.0245,37.57668,2024,8.5,12,2.52989,27.56071,27.56071
-110.0245,37.57668,2024,8.5,12,1.568846,24.13783,1.568846
-110.0245,37.57668,2024,8.5,12,1.568846,24.13783,24.13783
-110.0245,37.57668,2024,8.5,12,1.891648,24.5031,24.5031
-110.0245,37.57668,2024,8.5,12,5.375275,25.01451,25.01451
-110.0245,37.61496,2021,4.5,8,1.352667,23.90576,1.352667
-110.0245,37.61496,2021,4.5,8,1.352667,23.90576,23.90576
-110.0245,37.61496,2021,4.5,8,-0.3426111,25.34,25.34
-110.0245,37.61496,2021,4.5,8,0.2393889,24.45766,24.45766
-110.0245,37.61496,2021,4.5,8,0.904,25.68196,0.904
-110.0245,37.61496,2021,4.5,8,-1.832833,24.43848,12.68929
-110.0245,37.61496,2021,4.5,8,1.227944,23.30734,11.74033
-110.0245,37.61496,2021,4.5,8,1.227944,23.30734,11.72445
-110.0245,37.61496,2021,4.5,8,1.305722,23.00293,11.05826
-110.0245,37.61496,2021,4.5,8,0.9061667,21.30255,10.4669
-110.0245,37.61496,2021,4.5,8,0.9061667,21.30255,12.9906
-110.0245,37.61496,2021,4.5,8,4.021611,24.14859,24.14859
-110.0245,37.61496,2021,4.5,8,0.2681111,23.55092,0.2681111
-110.0245,37.61496,2021,4.5,8,0.2681111,23.55092,12.30929
-110.0245,37.61496,2021,4.5,8,1.6395,22.21614,1.6395
-110.0245,37.61496,2021,4.5,8,1.6395,22.21614,10.70676
-110.0245,37.61496,2021,4.5,8,1.185722,24.08701,24.08701
-110.0245,37.61496,2021,4.5,8,1.185722,24.08701,10.23576
-110.0245,37.61496,2021,4.5,8,0.4464444,23.79641,11.19745
-110.0245,37.61496,2021,4.5,8,0.4464444,23.79641,23.79641
-110.0245,37.61496,2021,8.5,8,0.8378889,23.7306,11.50777
-110.0245,37.61496,2021,8.5,8,3.492389,24.34255,24.34255
-110.0245,37.61496,2021,8.5,8,3.492389,24.34255,12.85824
-110.0245,37.61496,2021,8.5,8,0.699,25.05679,13.05288
-110.0245,37.61496,2021,8.5,8,0.699,25.05679,12.75005
-110.0245,37.61496,2021,8.5,8,2.276889,23.45832,2.276889
-110.0245,37.61496,2021,8.5,8,-0.5297778,24.92582,9.20163
-110.0245,37.61496,2021,8.5,8,0.5403333,23.83924,11.8137
-110.0245,37.61496,2021,8.5,8,-0.7814444,25.16592,25.16592
-110.0245,37.61496,2021,8.5,8,1.774,21.97158,1.774
-110.0245,37.61496,2021,8.5,8,0.8371667,22.88038,12.82824
-110.0245,37.61496,2021,8.5,8,0.8371667,22.88038,11.69408
-110.0245,37.61496,2021,8.5,8,4.739,24.2156,24.2156
-110.0245,37.61496,2021,8.5,8,-2.058944,23.34136,11.76159
-110.0245,37.61496,2021,8.5,8,3.225222,24.44598,12.93109
-110.0245,37.61496,2021,8.5,8,3.225222,24.44598,3.225222
-110.0245,37.61496,2022,4.5,8,2.029444,24.95272,2.029444
-110.0245,37.61496,2022,4.5,8,0.267,24.55614,0.267
-110.0245,37.61496,2022,4.5,8,0.9007778,24.57668,11.62176
-110.0245,37.61496,2022,4.5,8,0.9007778,24.57668,24.57668
-110.0245,37.61496,2022,4.5,8,0.9007778,24.57668,0.9007778
-110.0245,37.61496,2022,4.5,8,0.1100556,25.14946,14.15231
-110.0245,37.61496,2022,4.5,8,3.802833,23.74571,10.09902
-110.0245,37.61496,2022,4.5,8,3.802833,23.74571,13.26352
-110.0245,37.61496,2022,4.5,8,-0.5137778,23.4088,10.37136
-110.0245,37.61496,2022,4.5,8,2.063722,24.61348,10.60641
-110.0245,37.61496,2022,4.5,8,2.173833,23.92533,12.69978
-110.0245,37.61496,2022,4.5,8,2.173833,23.92533,23.92533
-110.0245,37.61496,2022,4.5,8,2.173833,23.92533,2.173833
-110.0245,37.61496,2022,4.5,8,1.685,24.25538,24.25538
-110.0245,37.61496,2022,4.5,8,0.5628333,23.76902,12.60337
